,url,title,content
0,https://sport.detik.com/sport-lain/d-5221822/one-championship-ada-lagi-akhir-bulan-ini-duel-utamanya,"ONE Championship Ada Lagi Akhir Bulan, Ini Duel Utamanya"," ONE Championship akan kembali dihelat akhir bulan ini. Ada duel utama yang mempertemukan Reinier De Ridder menghadapi Aung La N Sang. Setelah pekan lalu menghelat pertarungan di Singapura, ONE Championship akan menggelar ajang ONE: INSIDE THE MATRIX, Jumat (30/10) pekan depan. Venue-nya masih Singapore Indoor Stadium. Untuk duel utama bakal mempertemukan Reinier ""The Dutch Knight"" de Ridder dari Belanda dan Aung La ""The Burmese Python"" N Sang dari Myanmar untuk memperebutkan gelar Juara Dunia ONE Middleweight. Ini jadi salah satu pertarungan sabuk gelar juara dari empat yang direncanakan promotor. Duel ini tentu menyita perhatian karena De Ridder dan N Sang tentu akan bersaing untuk memperebutkan gelar juara. Alhasil, pertarungan ini coba dikomentari kompatriot De Ridde, Anthony Engelen, yang akan langsung menyaksikan aksi seru di atas ring tersebut. ""Pertama-tama, saya mengenal kedua petarung ini secara pribadi, dan saya menyukai keduanya. Sejujurnya, mereka berdua adalah orang yang sangat luar biasa, seperti setiap atlit di dalam daftar pertarungan malam itu. Aung La adalah petarung yang sangat luar biasa. Saya juga bertemu Reinier beberapa kali, juga petarung yang sangat keren,"" kata Engelen dalam rilis kepada detikSport. ""Saya pikir Reinier memiliki peluang bagus untuk menang,"" sambungnya.   Engelen merasa keterampilan dibawah de Ridder akan memainkan peran besar dalam pertarungan ini. Tetapi De Ridder tidak boleh meremehkan Aung La dengan cara apa pun. ""Saya harus mengatakan, saya sangat terkesan melihat Reinier mengalahkan mantan lawannya dengan cara yang sangat bagus. Tidak hanya melalui jiu jitsu yang kuat dan ground work-nya, tetapi bahkan dengan pukulannya juga. Jelas, jiu jitsu adalah kekuatan terbesar Reinier. Jadi dia harus lebih mengandalkan itu,"" papar Engelen.  ""Di saat yang sama, Aung La adalah petarung yang sangat luar biasa. Dia selalu ceria, selalu positif, selalu mengambil foto dengan penggemarnya - dia dicintai oleh semua orang. Selain itu, dia adalah petarung yang luar biasa - sangat berpengetahuan luas, sangat teknis. Dia juga juara dunia dua divisi. Maksud saya, tentu saja dia menjadi yang favorit."" ""Apapun yang terjadi, ini akan menjadi pertarungan yang luar biasa dan saya sangat menantikan untuk menontonnya. Sejujurnya, saya tidak terlalu peduli siapa yang akan menjadi pemenang, saya mengenal mereka berdua. Semoga yang terbaik menang, "" tutup Engelen yang berdarah Indonesia dan kini tinggal di Bali. "
1,https://sport.detik.com/raket/d-5221551/pendaftaran-balon-ketum-pbsi-sudah-ada-yang-ambil-formulir,Pendaftaran Balon Ketum PBSI: Sudah Ada yang Ambil Formulir," Pendaftaran bakal calon ketua umum PBSI masa bakti 2020-2024 resmi dibuka pada 17 Oktober lalu. Sudah ada satu bakal calon yang telah mengambil formulir. Disampaikan Ketua Tim Penjaringan Edi Sukarno, baru ada perwakilan dari Ketua Badan Pemeriksa Keuangan (BPK) RI Agung Firman Sampurna yang telah mengambil formulir. ""Yang mengambil baru pihak Pak Agung FS, tapi yang mengembalikan (formulir) belum (ada),"" kata Edi kepada detikSport, Selasa (20/10/2020). ""Formulir itu sebenarnya hanya sebagai contoh. Sebab, sosialisasinya sudah kami lakukan sejak 2018 lalu. Barangkali ada yang di luar PBSI tidak tahu persyaratannya, jadi tidak ada kewajiban untuk mengambil formulir tersebut,"" ujarnya. Lagipula, sebut Edi, saat ini yang paling krusial ialah pada 22-26 Oktober, merupakan batas waktu pengembalian formulir balon ketum PBSI. ""Misalnya persyaratannya lengkap atau tidak dan pada hari terakhir itu ada batas waktunya hanya sampai pukul 17.00 WIB. Jika lewat satu detik, tidak boleh ada yang menyusul,"" dia menjelaskan. Sehubungan dengan dukungan Pengprov, Edi menjelaskan, tiap pendaftar harus didukung minimal oleh 10 pengprov dengan membubuhkan tanda tangan Ketua Umum dan Sekretaris Pengprov. ""Jika tidak ada salah satunya otomatis tidak sah. Tapi bisa juga dengan tanda tangan Ketua Harian dengan Wakil Ketua Umum, dengan catatan Ketumnya berhalangan. Misal urusan luar negeri, kan bisa saja."" ""Tapi di luar itu tidak sah. Apalagi jika dukung kubu kiri dan kubu kanan, maka dengan sendirinya dianggap tidak sah,"" dia menegaskan. Selain nama Agung Firman, nama Moeldoko sempat muncul dan diusung mengikuti bursa balon (bakal calon) Ketum PBSI. Tapi belakangan. Panglima TNI ke-18 itu menolak untuk ikut serta karena pertimbangan tugas yang kian banyak. ""Ya, tidak apa. beliau kan mengurusi negara. Kalaupun nanti akhirnya aklamasi tergantung dukungan Pengprov. Semisal ada pendaftar yang mendapat 25 dukungan pengprov, ya mau tak mau, karena sisa tujuh pengprov kan,"" dia menjelaskan. ""Tapi sekarang kan kita tidak tahu. Yang jelas Tim Penjaringan akan tahu pada 26 Oktober sore,"" tegasnya. PBSI akan melaksanakan pemilihan calon ketua umum untuk periode 2020-2024 di JHL Hotel Serpong, Tangerang, 5-6 November. Selain penetapan Ketum yang baru, dalam Musyawarah Nasional PBSI juga dilakukan penyempurnaan AD/ART, dan ajang laporan pertanggungjawabam pengurus kepada Pengprov. "
2,https://sport.detik.com/moto-gp/d-5221454/motogp-teruel-2020-suzuki-bikin-morbidelli-ngeri,MotoGP Teruel 2020: Suzuki Bikin Morbidelli Ngeri," Di MotoGP Teruel 2020 akhir pekan ini, Franco Morbidelli amat mewaspadai rider-rider Suzuki. Ia ngeri sekali melihat aksi mereka di sirkuit Aragon sebelum ini! MotoGP Teruel 2020, yang menjadi seri ke-11 dalam gelaran MotoGP 2020, akan kembali dipentaskan di sirkuit Aragon seperti halnya seri MotoGP Aragon 2020 pada akhir pekan lalu. Saat itu rider-rider Suzuki memang sukses unjuk gigi. Dua ridernya bahkan naik podium dengan Alex Rins jadi pemenang dan Joan Mir di posisi ketiga. Keduanya mengapit rider Repsol Honda Alex Marquez. Dalam laju apik rider-rider Suzuki itu, ada sejumlah pebalap yang kena diasapi di Aragon. Morbidelli salah satunya. Sempat berada di barisan depan, ia disalip Rins yang tancap gas dari posisi start ke-10. Setelah itu, giliran Joan Mir yang berhasil melewati Franco Morbidelli. Dibandingkan rival-rivalnya motor Suzuki acapkali baru bisa memperlihatkan aksi di paruh kedua balapan. Dengan kata lain, jarang sekali bisa langsung gas pol di awal. Maka apa yang terjadi di Aragon akhir pekan lalu bikin Franco Morbidelli ngeri. Ia tampak mewaspadai tren serupa dalam MotoGP Teruel 2020 di akhir pekan. ""Aku melihat Suzuki dalam kondisi amat bagus di balapan ini. Ketika Anda melihat mereka dalam 'mode' semacam itu langsung di awal race, Anda harus ngeri,"" katanya seperti dilansir Autosport. ""Aku pun takut karena memang menduga Suzuki akan menekan, tapi tidak sedini itu dalam balapan. Kalau tidak salah Rins menyalipku di lap ketiga. Aku terkesan dengan hal itu."" ""Yang dapat Anda lihat saat berada di belakang meereka adalah bahwa mereka punya grip luar biasa dan juga luar biasa saat keluar dari tikungan, dan mereka juga melaju di level yang berbeda,"" tutur Franco Morbidelli soal aksi rider-rider Suzuki di Aragon. "
3,https://sport.detik.com/sport-lain/d-5221427/rosan-p-roeslani-pimpin-pb-pabsi-janjikan-emas-olimpiade-tokyo,"Rosan P. Roeslani Pimpin PB PABSI, Janjikan Emas Olimpiade Tokyo"," Rosan Perkasa Roeslani kembali dipercaya untuk memimpin Pengurus Besar Persatuan Angkat Besi Seluruh Indonesia (PB PABSI). Ia berjanji mempersembahkan medali emas Olimpiade Tokyo. Rosan kembali menahkodai angkat besi dengan federasi yang lebih mandiri dari sebelumnya menaungi tiga cabang sekaligus. Selain angkat besi, ada angkat berat dan binaraga. Namun, merujuk pada arahan International Weightlifting Federation (IWF) ketiga cabang olahraga diminta memisahkan diri dan membentuk federasi masing-masing untuk menghindari adanya doping. Akhirnya PB PABBSI dibubarkan dan masing-masing membentuk tim formatur sendiri. Mereka ialah tim formatur PABSI (angkat besi), PBFI (binaraga dan fitnes), Pabersi (angkat berat) yang bertugas untuk menyusun kepengurusan dan menentukan ketua umumnya. Selama proses penyusunan itu, PABSI ternyata juga telah menyusun kepengurusannya secara mandiri. Bahkan sudah disahkan oleh KONI Pusat ditandai dengan dikeluarkannya SKEP KONI Pusat Nomor 087 tahun 2020 tentang pengukuhan personalia PB PABSI masa bakti 2020-2025. Hasilnya, Rosan dipilih untuk tetap memimpin angkat besi. Pengukuhan susunan kepengurusan PB PABSI yang baru itu pun dilakukan di Kantor KONI Pusat, di bilangan Senayan, pada Selasa (20/10/2020). Upacara pelantikan disaksikan Menpora Zainudin Amali melalui virtual. ""Angkat besi adalah salah satu olahraga andalan Indonesia. Selama ini atlet-atlet angkat besi telah membanggakan Indonesia,"" kata Ketua KONI Pusat Marciano Norman dalam keterangan rilisnya. Tak hanya itu, pembinaan atlet yang dilakukan PB PABSI juga sukses dan berjenjang. Ditambah dengan penerapan sport science yang berjalan sesuai dengan harapan pemerintah. Hal serupa dikemukakan Menpora Amali. Ia bahkan memuji PB PABSI yang taat aturan federasi internasionalnya. ""Apa yang diakui KONI, itu yang kami (Kemenpora) akui,"" kata Menteri asal Gorontalo itu. ""PB PABSI ini organisasinya adem tapi prestasinya luar biasa. Angkat besi juga salah satu organisasi yang tata kelolanya baik. Oleh karena itu, pemerintah (Kemenpora) tidak segan-segan membantu."" Di kepengurusannya saat ini, Ketua Umum PB PABSI Rosan P. Roeslani langsung menjanjikan medali emas di Olimpiade Tokyo tahun depan. Ia juga menyebut akan mengusahakan membentuk 32 pengurus PABSI di tingkat provinsi dalam waktu dekat. ""Kami bertekad ingin mengharumkan nama bangsa dan negara dalam ajang yang akan datang,"" kata Rosan. "
4,https://sport.detik.com/raket/d-5221335/moeldoko-tolak-masuk-bursa-calon-ketum-pbsi,Moeldoko Tolak Masuk Bursa Calon Ketum PBSI," Kepala Staf Kepresidenan RI, Moeldoko, menolak untuk ikut masuk dalam bursa pencalonan Ketua Umum PP PBSI masa bakti 2020-2024. Tugas yang kian banyak alasannya. Moeldoko sempat diusung para legenda bulutangkis untuk maju dalam bursa pencalonan ketua umum PBSI yang baru. Mereka menilai sosok Moeldoko cukup tepat menggantikan Wiranto, ketua umum PBSI periode 2016-2020, karena dinilai sosok yang mengayomi. Selain itu, Moeldoko dinilai dekat dengan pemerintah sehingga dapat membantu PBSI. Akan tetapi, sejak pertemuan dengan para legenda hingga dibukanya pendaftaran bakal calon ketua umum PBSI pada 17 Oktober lalu tidak ada tanda-tanda pengambilan formulir. ""Sementara saya memutuskan untuk tidak mencalonkan karena tugas yang semakin banyak,"" kata Moeldoko kepada detikSport, Selasa (20/10/2020). ""Untuk itu saya mohon maaf kepada para legenda bulutangkis Indonesia karena tidak bisa memenuhi harapan beliau-beliau,"" lanjut Panglima TNI ke-18 tersebut. Sehubungan dengan keputusan tersebut, Moeldoko mengaku telah menginformasikan kepada perwakilannya. ""Saya tetap berpesan semoga bulutangkis Indonesia semakin jaya ke depan,"" harap dia. Sementara itu, Harianto Arbi, menghormati apa yang menjadi keputusan Moeldoko. Apalagi, jika itu menyangkut tugas yang lebih penting. ""Ya, Pak Moeldoko yang lebih tahu yang terbaik buat PBSI. Seperti yang diungkapkan beliau saat pertemuan, beliau tidak mau asal terima tapi tidak melakukan sesuatu, buat apa? Kalau terima ya harus sudah siap,"" kata Arbi ketika dihubungi terpisah. ""Jadi kalau dia pun mau enggak mau setengah-setengah, maunya all out, untuk kemajuan bulutangkis Indonesia. Kalau kami kecewa sih enggak, beliau memang tidak ingin nanggung-nanggung, dan kami hormati itu,"" tegas juara dunia 1995 Lausanne itu. Legenda yang pernah dijuluki pemain dengan kecepatan smes 100 watt itu pun tak ingin berspekulasi soal calon lain. ""Enggak mungkin lah waktunya sudah mepet. Lagipula yang menentukan pengprov, bukan kami,"" kata Arbi ketiak ditanya apakah akan mengusung calon lain pengganti Moeldoko. Diketahui, pendaftaran posisi Ketum PP PBSI telah dibuka mulai 17 Oktober hingga pengembalian formulir sampai 26 Oktober pukul 17.00 WIB. Adapun Munas PBSI akan berlangsung di JHL Hotel, Serpong, Tangerang, pada 5-6 November. "
5,https://sport.detik.com/detiktv/d-5221293/psg-vs-manchester-united-duel-penuh-dendam,PSG VS Manchester United: Duel Penuh Dendam!, Liga Champions kembali digelar. Di pekan perdananya tersaji big match PSG vs Manchester United. 2 Musim lalu PSG disingkirkan MU dengan cukup dramatis. Bagaimana dengan musim ini? Simak pembahasannya dalam tayangan berikut ini
6,https://sport.detik.com/sport-lain/d-5221054/kata-pramono-anung-soal-munaslub-pb-issi-tandingan,Kata Pramono Anung soal Munaslub PB ISSI Tandingan," Sekretaris Kabinet Pramono Anung, yang juga Ketua Dewan Penasehat PB ISSI, mengomentari adanya Musyawarah Nasional Luar Biasa (munaslub) PB ISSI tandingan. Apa katanya? Sebelumnya, muncul Munaslub yang digelar Forum Komunikasi Pengurus Provinsi se-Indonesia, pada Sabtu (17/10). Munaslub yang dinahkodai Ahmad Junaedi itu menetapkan Tatang Sulaiman sebagai Ketua Umum baru PB ISSI periode 2020-2024. Padahal sampai saat ini Raja Sapta Oktohari masih secara sah menjabat sebagai Ketua Umum PB ISSI. Sementara Munaslub versi Oktohari baru akan berlangsung pertengahan Januari 2021. Pandemi Corona yang belum reda serta masih ada beberapa pengprov yang masa jabatannya habis di 2020 membuat Munas baru digelar tahun depan. Pramono yang mengetahui adanya Munaslub tandingan itu menilai Forum Komunikasi Pengurus Provinsi se-Indonesia tidak sah dan hanya membuat keruh suasana. ""Legitimasi menjadi faktor utama kenapa kegiatan yang diklaim sebagai Munaslub oleh Forum Pengurus Provinsi terlihat sebagai kegiatan yang mengada-ada. Mayoritas perwakilan yang datang dengan mengaku sebagai perwakilan Pengurus Provinsi (Pengprov) tidak memiliki surat mandat yang sah,"" kata Pramono Anung dalam rilis yang diterima detikSport. Tak hanya itu, beberapa Pengurus Provinsi dari Kalimantan Timur, Sulawesi Tenggara, Maluku, Nusa Tenggara Barat yang masa kerjanya sudah berakhir masuk dalam forum tersebut. Begitu pula dengan tiga pengprov lain dari Kalimantan Selatan, Bengkulu dan Banten juga sudah diminta untuk menyelesaikan masalah masa berlaku kepengurusan oleh PB ISSI sebelum bisa kembali aktif berorganisasi. Bahkan, sekelompok orang yang mengatasnamakan mantan atlet balap sepeda itu pernah bermasalah dengan kredibilitas. ""Kegiatan ini juga semakin terasa aneh ketika di berbagai slide materi kegiatan selalu menampilkan foto satu orang secara berulang-ulang, sehingga patut dicurigai orang tersebut berupaya untuk mengambil alih kepemimpinan yang sah selama ini,"" dia menjelaskan. Tak hanya itu, forum tersebut mengatakan bahwa ada mosi tidak percaya terhadap kepengurusan PB ISSI di bawah pimpinan Raja Sapta Oktohari. Mereka menilai telah terjadi kekosongan kepemimpinan di PB ISSI selama 11 bulan terakhir. Padahal, selama 11 bulan terakhir masih banyak kegiatan resmi yang dilakukan kepengurusan PB ISSI. Contohnya, pelatnas balap sepeda yang sampai sekarang masih terus jalan menggunakan anggaran negara. Belum lama juga ada penandatanganan Memorandum of Understanding (MoU) bersama PB ISSI terkait bantuan anggaran pelatnas Olimpiade 2020 Tokyo yang ditandatangani langsung Raja Sapta Oktoari pada 20 Februari lalu. ""Kami tidak melihat kekosongan kepemimpinan di PB ISSI. Realnya cabor di koordinasikan dengan KONI Pusat. Pengakuan legalitas itu di KONI, tapi belum ada laporan dari KONI ke kami. PB ISSI saat ini baik-baik saja,"" ujarnya. "
7,https://sport.detik.com/sport-lain/d-5220702/muncul-munaslub-tandingan-pb-issi-dualisme-lagi,"Muncul Munaslub Tandingan, PB ISSI Dualisme Lagi?"," Untuk mencari Ketum PB ISSI yang baru, terkait tak diperbolehkannya rangkap jabatan Ketua Umum Komite Olimpiade Indonesia, bikin munaslub perlu dilakukan. Dalam prosesnya, muncul Munaslub tandingan di tubuh federasi balap sepeda itu. Raja Sapta Oktohari menjadi Ketua Umum KOI dengan membawa jabatan sebelumnya Ketua Umum PB ISSI. Belakangan, rangkap jabatan itu dipersoalkan sehingga diperlukan untuk mencari ketua umum balap sepeda yang baru. Dalam Rapat Anggota Tahunan awal Maret lalu, KOI menimbang dengan memberikan waktu satu tahun atau sampai pertengahan tahun 2021 untuk mencari sosok pengganti Okto di PB ISSI. Pada prosesnya, di hari Sabtu (17/10) kemarin justru muncul Forum Komunikasi Pengurus Provinsi se-Indonesia yang menggelar Munaslub. Forum buatan Ahmad Junaedi itu menyampaikan mosi tidak percaya terhadap kepengurusan PB ISSI di bawah pimpinan Raja Sapta Oktohari. Forum tersebut juga menyebut telah terjadi kekosongan kepemimpinan di PB ISSI selama 11 bulan terakhir. Sampai akhirnya ada Munaslub tandingan dan menetapkan Tatang Sulaiman sebagai Ketua Umum PB ISSI periode 2020-2024. Di luar munaslub tandingan itu, sampai saat ini Raja Sapta Oktohari diketahui masih menjabat sebagai Ketua Umum PB ISSI. Munaslub untuk memilih ketua umum baru masa bakti 2020-2024 sendiri rencananya baru akan digelar pertengahan Januari 2021. Sekretaris Kemenpora Gatot S. Dewa Broto mengatakan telah mengetahui adanya kepengurusan balap sepeda tandingan alias dualisme kepengurusan. ""Kami mendengar ada itu (munaslub) dan kami sudah klarifikasi kepada ISSI, beserta Raja Sapta Oktohari. Ini kami netral ya,"" kata Gatot, kepada pewarta Selasa (20/10/2020). ""Kenyataannya tidak ada kevakuman kepengurusan PB ISSI seperti yang dikeluhkan mereka (Forum Pengprov) meskipun Okto sudah menyatakan akan lengser Juni lalu. Karena saat tandatangan MoU bantuan dana pelatnas juga dihadiri oleh Oktohari sendiri dan selama ini pelatnas juga di bawah programnya,"" dia menjelaskan. ""Kami juga tidak melihat kekosongan kepemimpinan di PB ISSI. Realnya cabor dikoordinasikan dengan KONI Pusat. Pengakuan legalitas itu di KONI, tapi belum ada laporan dari KONI ke kami. PB ISSI saat ini baik-baik saja."" Keyakinan masih berjalannya kepengurusan PB ISSI juga dipertegas dengan masih berjalannya pengelolaan pelatnas. Hal itu disampaikan, Deputi IV Bidan Pembinaan dan Peningkatan Prestasi Olahraga Kemenpora, Chandra Bhakti. ""Selama ini, pengurus ISSI masih melakoni pengelolaan terhadap pelatnas. Kami sudah lakukan MoU dengan Ketua Umum PB ISSI, belum lama ini kami juga panggil pengurusnua terkait laporan pelatnas. Saat ini kepengurusan ISSI yang resmi dan diakui Kemenpora yang ketuanya Raja Sapta Oktohari,"" kata Chandra. Diketahui, PB ISSI pernah mengalami dualisme pada 2015. Rententan masalah di internal ISSI menjadi penyebabnya. Saat itu, Edmound Simorangkir terpilih menjadi Ketua ISSI masa bakti 2012-2016 dengan Munas yang dibuat mendadak. Sejumlah pengurus provinsi yang tidak puas akhirnya menggelar munaslub di Sidoarjo pada 9 April 2013 sampai terbentuk pengurus ISSI tandingan. ISSI tandingan itu memilih Engkos Sondrah menjadi ketua umum. Masalah yang berkepanjangan itu membuat KONI Pusat turun tangan dengan membekukan kepengurusan sebelumnya. KONI kemudian membuat Munaslub baru dengan Dody Iswandi, Raja Sapta Oktohari, dan Engkos Sondrah menjadi calon ketua umum yang akan berebut kursi ketum. Akhirnya Raja Sapta Oktohari terpilih menjadi ketua umum periode 2015 -2019."
8,https://sport.detik.com/detiktv/d-5220676/piala-dunia-u-20-tanpa-penonton-menpora-lihat-situasi-mei-juni,Piala Dunia U-20 Tanpa Penonton? Menpora: Lihat Situasi Mei-Juni, Menteri Pemuda dan Olahraga (Menpora) Zainudin Amali mengatakan ada-tidaknya penonton dalam pertandingan Piala Dunia U-20 masih belum diputuskan. Pemerintah masih menunggu situasi yang terjadi nanti serta mempertimbangkan protokol kesehatan dan pemerataan vaksin.
9,https://sport.detik.com/detiktv/d-5220654/bisakah-joan-mir-juarai-motogp-tanpa-menangi-balapan,Bisakah Joan Mir Juarai MotoGP Tanpa Menangi Balapan?," Joan Mir tengah memimpin klasemen MotoGP 2020 dengan raihan 121 poin, unggul 6 poin dari Fabio Quartararo. Joan Mir adalah pembalap yang paling konsisten berdiri di podium, meski tak pernah memenangi satu race pun.
Mir mungkin saja mengikuti jejak Emilio Alzamora, juara kelas 125 CC pada 1999 silam tanpa memenangi satu pun balapan. Race MotoGP hanya menyisakan empat seri lagi, bisakah MIr jadi juara MotoGP 2020? Joan Mir tengah memimpin klasemen MotoGP 2020 dengan raihan 121 poin, unggul 6 poin dari Fabio Quartararo. Joan Mir adalah pembalap yang paling konsisten berdiri di podium, meski tak pernah memenangi satu race pun. Mir mungkin saja mengikuti jejak Emilio Alzamora, juara kelas 125 CC pada 1999 silam tanpa memenangi satu pun balapan. Race MotoGP hanya menyisakan empat seri lagi, bisakah MIr jadi juara MotoGP 2020?"
